TimeStamp: 2022/01/19 12:24:29.320396, ElapsedTime[s]: 109.891, Temperature[degC]: 16.94896, Humidity[%]: 61.17037
TimeStamp: 2022/01/19 17:26:24.850964, ElapsedTime[s]: 18225.42, Temperature[degC]: 19.30152, Humidity[%]: 58.71213
TimeStamp: 2022/01/19 17:26:26.183938, ElapsedTime[s]: 18226.75, Temperature[degC]: 19.31754, Humidity[%]: 58.83574
TimeStamp: 2022/01/19 17:26:27.518126, ElapsedTime[s]: 18228.09, Temperature[degC]: 19.30152, Humidity[%]: 58.93034
TimeStamp: 2022/01/19 17:26:28.852455, ElapsedTime[s]: 18229.43, Temperature[degC]: 19.31754, Humidity[%]: 59.01732
TimeStamp: 2022/01/19 17:26:30.184958, ElapsedTime[s]: 18230.76, Temperature[degC]: 19.33089, Humidity[%]: 59.07835
TimeStamp: 2022/01/19 17:26:31.517641, ElapsedTime[s]: 18232.09, Temperature[degC]: 19.33089, Humidity[%]: 59.25994
TimeStamp: 2022/01/19 17:26:32.849205, ElapsedTime[s]: 18233.42, Temperature[degC]: 19.31754, Humidity[%]: 59.39422
TimeStamp: 2022/01/19 17:26:34.181906, ElapsedTime[s]: 18234.75, Temperature[degC]: 19.30152, Humidity[%]: 59.49493
TimeStamp: 2022/01/19 17:26:35.514636, ElapsedTime[s]: 18236.08, Temperature[degC]: 19.30152, Humidity[%]: 59.57275
TimeStamp: 2022/01/19 17:26:36.846436, ElapsedTime[s]: 18237.42, Temperature[degC]: 19.34425, Humidity[%]: 59.61395
TimeStamp: 2022/01/19 17:26:38.179254, ElapsedTime[s]: 18238.75, Temperature[degC]: 19.33089, Humidity[%]: 59.65515
TimeStamp: 2022/01/19 17:26:39.511468, ElapsedTime[s]: 18240.08, Temperature[degC]: 19.28817, Humidity[%]: 59.72839
TimeStamp: 2022/01/19 17:26:40.844016, ElapsedTime[s]: 18241.42, Temperature[degC]: 19.31754, Humidity[%]: 59.73297
TimeStamp: 2022/01/19 17:26:42.178405, ElapsedTime[s]: 18242.75, Temperature[degC]: 19.28817, Humidity[%]: 59.71771
TimeStamp: 2022/01/19 17:26:43.510472, ElapsedTime[s]: 18244.08, Temperature[degC]: 19.30152, Humidity[%]: 59.58496
TimeStamp: 2022/01/19 17:26:44.842042, ElapsedTime[s]: 18245.41, Temperature[degC]: 19.30152, Humidity[%]: 59.50714
TimeStamp: 2022/01/19 17:26:46.173549, ElapsedTime[s]: 18246.74, Temperature[degC]: 19.31754, Humidity[%]: 59.34844
TimeStamp: 2022/01/19 17:26:47.505635, ElapsedTime[s]: 18248.08, Temperature[degC]: 19.30152, Humidity[%]: 59.23248
TimeStamp: 2022/01/19 17:26:48.837574, ElapsedTime[s]: 18249.41, Temperature[degC]: 19.30152, Humidity[%]: 59.16075
TimeStamp: 2022/01/19 17:26:50.168926, ElapsedTime[s]: 18250.74, Temperature[degC]: 19.30152, Humidity[%]: 59.09972
TimeStamp: 2022/01/19 17:26:51.500691, ElapsedTime[s]: 18252.07, Temperature[degC]: 19.30152, Humidity[%]: 59.09972
TimeStamp: 2022/01/19 17:26:52.833148, ElapsedTime[s]: 18253.4, Temperature[degC]: 19.28817, Humidity[%]: 59.04936
TimeStamp: 2022/01/19 17:26:54.166303, ElapsedTime[s]: 18254.74, Temperature[degC]: 19.28817, Humidity[%]: 59.06004
TimeStamp: 2022/01/19 17:26:55.498906, ElapsedTime[s]: 18256.07, Temperature[degC]: 19.28817, Humidity[%]: 59.08598
TimeStamp: 2022/01/19 17:26:56.833067, ElapsedTime[s]: 18257.4, Temperature[degC]: 19.30152, Humidity[%]: 59.12261
TimeStamp: 2022/01/19 17:26:58.165199, ElapsedTime[s]: 18258.74, Temperature[degC]: 19.30152, Humidity[%]: 59.17296
TimeStamp: 2022/01/19 17:26:59.499643, ElapsedTime[s]: 18260.07, Temperature[degC]: 19.28817, Humidity[%]: 59.09667
TimeStamp: 2022/01/19 17:27:00.832293, ElapsedTime[s]: 18261.4, Temperature[degC]: 19.30152, Humidity[%]: 59.07378
TimeStamp: 2022/01/19 17:27:02.164787, ElapsedTime[s]: 18262.74, Temperature[degC]: 19.28817, Humidity[%]: 59.09667
TimeStamp: 2022/01/19 17:27:03.500516, ElapsedTime[s]: 18264.08, Temperature[degC]: 19.28817, Humidity[%]: 59.09667
TimeStamp: 2022/01/19 17:27:04.839048, ElapsedTime[s]: 18265.41, Temperature[degC]: 19.28817, Humidity[%]: 59.02647
TimeStamp: 2022/01/19 17:27:06.176279, ElapsedTime[s]: 18266.76, Temperature[degC]: 19.30152, Humidity[%]: 58.97765
TimeStamp: 2022/01/19 17:27:07.517373, ElapsedTime[s]: 18268.09, Temperature[degC]: 19.31754, Humidity[%]: 58.9807
TimeStamp: 2022/01/19 17:27:08.853405, ElapsedTime[s]: 18269.43, Temperature[degC]: 19.28817, Humidity[%]: 58.89067
TimeStamp: 2022/01/19 17:27:10.191746, ElapsedTime[s]: 18270.76, Temperature[degC]: 19.30152, Humidity[%]: 58.8571
TimeStamp: 2022/01/19 17:27:11.523168, ElapsedTime[s]: 18272.09, Temperature[degC]: 19.28817, Humidity[%]: 58.80827
TimeStamp: 2022/01/19 17:27:12.856276, ElapsedTime[s]: 18273.43, Temperature[degC]: 19.27482, Humidity[%]: 58.70756
TimeStamp: 2022/01/19 17:27:14.187838, ElapsedTime[s]: 18274.76, Temperature[degC]: 19.28817, Humidity[%]: 58.66178
TimeStamp: 2022/01/19 17:27:15.520805, ElapsedTime[s]: 18276.09, Temperature[degC]: 19.27482, Humidity[%]: 58.60075
TimeStamp: 2022/01/19 17:27:16.853416, ElapsedTime[s]: 18277.43, Temperature[degC]: 19.30152, Humidity[%]: 58.63889
TimeStamp: 2022/01/19 17:27:18.186285, ElapsedTime[s]: 18278.76, Temperature[degC]: 19.28817, Humidity[%]: 58.56565
TimeStamp: 2022/01/19 17:27:19.519269, ElapsedTime[s]: 18280.09, Temperature[degC]: 19.28817, Humidity[%]: 58.63737
TimeStamp: 2022/01/19 17:27:20.851217, ElapsedTime[s]: 18281.42, Temperature[degC]: 19.28817, Humidity[%]: 58.58854
TimeStamp: 2022/01/19 17:27:22.184610, ElapsedTime[s]: 18282.76, Temperature[degC]: 19.27482, Humidity[%]: 58.62363
TimeStamp: 2022/01/19 17:27:23.516009, ElapsedTime[s]: 18284.09, Temperature[degC]: 19.26147, Humidity[%]: 58.64652
TimeStamp: 2022/01/19 17:27:24.847769, ElapsedTime[s]: 18285.42, Temperature[degC]: 19.28817, Humidity[%]: 58.68772
TimeStamp: 2022/01/19 17:27:26.181084, ElapsedTime[s]: 18286.75, Temperature[degC]: 19.27482, Humidity[%]: 58.68467
TimeStamp: 2022/01/19 17:27:27.513433, ElapsedTime[s]: 18288.08, Temperature[degC]: 19.27482, Humidity[%]: 58.68467
TimeStamp: 2022/01/19 17:27:28.844641, ElapsedTime[s]: 18289.41, Temperature[degC]: 19.26147, Humidity[%]: 58.68314
TimeStamp: 2022/01/19 17:27:30.176354, ElapsedTime[s]: 18290.75, Temperature[degC]: 19.27482, Humidity[%]: 58.67399
TimeStamp: 2022/01/19 17:27:31.508242, ElapsedTime[s]: 18292.08, Temperature[degC]: 19.26147, Humidity[%]: 58.8037
TimeStamp: 2022/01/19 17:27:32.840673, ElapsedTime[s]: 18293.41, Temperature[degC]: 19.27482, Humidity[%]: 58.86626
TimeStamp: 2022/01/19 17:27:34.172732, ElapsedTime[s]: 18294.74, Temperature[degC]: 19.27482, Humidity[%]: 58.96239
TimeStamp: 2022/01/19 17:27:35.503404, ElapsedTime[s]: 18296.07, Temperature[degC]: 19.28817, Humidity[%]: 58.91661
TimeStamp: 2022/01/19 17:27:36.835700, ElapsedTime[s]: 18297.4, Temperature[degC]: 19.27482, Humidity[%]: 58.95018
TimeStamp: 2022/01/19 17:27:38.168020, ElapsedTime[s]: 18298.74, Temperature[degC]: 19.26147, Humidity[%]: 58.87694
TimeStamp: 2022/01/19 17:27:39.499952, ElapsedTime[s]: 18300.07, Temperature[degC]: 19.26147, Humidity[%]: 58.88915
TimeStamp: 2022/01/19 17:27:40.833085, ElapsedTime[s]: 18301.4, Temperature[degC]: 19.27482, Humidity[%]: 58.87999
TimeStamp: 2022/01/19 17:27:42.166414, ElapsedTime[s]: 18302.74, Temperature[degC]: 19.27482, Humidity[%]: 58.81743
TimeStamp: 2022/01/19 17:27:43.497023, ElapsedTime[s]: 18304.07, Temperature[degC]: 19.26147, Humidity[%]: 58.8037
TimeStamp: 2022/01/19 17:27:44.830659, ElapsedTime[s]: 18305.4, Temperature[degC]: 19.28817, Humidity[%]: 58.78385
TimeStamp: 2022/01/19 17:27:46.163520, ElapsedTime[s]: 18306.73, Temperature[degC]: 19.27482, Humidity[%]: 58.81743
TimeStamp: 2022/01/19 17:27:47.494746, ElapsedTime[s]: 18308.06, Temperature[degC]: 19.26147, Humidity[%]: 58.82658
TimeStamp: 2022/01/19 17:27:48.825249, ElapsedTime[s]: 18309.4, Temperature[degC]: 19.26147, Humidity[%]: 58.82658
TimeStamp: 2022/01/19 17:27:50.157648, ElapsedTime[s]: 18310.73, Temperature[degC]: 19.24545, Humidity[%]: 58.78843
TimeStamp: 2022/01/19 17:27:51.489354, ElapsedTime[s]: 18312.06, Temperature[degC]: 19.27482, Humidity[%]: 58.80675
TimeStamp: 2022/01/19 17:27:52.821523, ElapsedTime[s]: 18313.39, Temperature[degC]: 19.26147, Humidity[%]: 58.87694
TimeStamp: 2022/01/19 17:27:54.152769, ElapsedTime[s]: 18314.72, Temperature[degC]: 19.26147, Humidity[%]: 58.89983
TimeStamp: 2022/01/19 17:27:55.484810, ElapsedTime[s]: 18316.06, Temperature[degC]: 19.26147, Humidity[%]: 58.94866
TimeStamp: 2022/01/19 17:27:56.816997, ElapsedTime[s]: 18317.39, Temperature[degC]: 19.26147, Humidity[%]: 59.00969
TimeStamp: 2022/01/19 17:27:58.149079, ElapsedTime[s]: 18318.72, Temperature[degC]: 19.26147, Humidity[%]: 59.0219
TimeStamp: 2022/01/19 17:27:59.480520, ElapsedTime[s]: 18320.05, Temperature[degC]: 19.26147, Humidity[%]: 59.09514
TimeStamp: 2022/01/19 17:28:00.815512, ElapsedTime[s]: 18321.39, Temperature[degC]: 19.24545, Humidity[%]: 59.09209
TimeStamp: 2022/01/19 17:28:02.148242, ElapsedTime[s]: 18322.72, Temperature[degC]: 19.26147, Humidity[%]: 59.11803
TimeStamp: 2022/01/19 17:28:03.484739, ElapsedTime[s]: 18324.06, Temperature[degC]: 19.24545, Humidity[%]: 59.09209
TimeStamp: 2022/01/19 17:28:04.821399, ElapsedTime[s]: 18325.4, Temperature[degC]: 19.24545, Humidity[%]: 59.11498
TimeStamp: 2022/01/19 17:28:06.158565, ElapsedTime[s]: 18326.74, Temperature[degC]: 19.26147, Humidity[%]: 59.10582
TimeStamp: 2022/01/19 17:28:07.498958, ElapsedTime[s]: 18328.07, Temperature[degC]: 19.26147, Humidity[%]: 59.04479
TimeStamp: 2022/01/19 17:28:08.837028, ElapsedTime[s]: 18329.41, Temperature[degC]: 19.27482, Humidity[%]: 59.02342
TimeStamp: 2022/01/19 17:28:10.173708, ElapsedTime[s]: 18330.74, Temperature[degC]: 19.26147, Humidity[%]: 58.98528
TimeStamp: 2022/01/19 17:28:11.506082, ElapsedTime[s]: 18332.08, Temperature[degC]: 19.26147, Humidity[%]: 58.85252
TimeStamp: 2022/01/19 17:28:12.838048, ElapsedTime[s]: 18333.41, Temperature[degC]: 19.27482, Humidity[%]: 58.81743
TimeStamp: 2022/01/19 17:28:14.170360, ElapsedTime[s]: 18334.74, Temperature[degC]: 19.26147, Humidity[%]: 58.8037
TimeStamp: 2022/01/19 17:28:15.502365, ElapsedTime[s]: 18336.07, Temperature[degC]: 19.26147, Humidity[%]: 58.8159
TimeStamp: 2022/01/19 17:28:16.834845, ElapsedTime[s]: 18337.4, Temperature[degC]: 19.26147, Humidity[%]: 58.83879
TimeStamp: 2022/01/19 17:28:18.167499, ElapsedTime[s]: 18338.74, Temperature[degC]: 19.23209, Humidity[%]: 58.82506
TimeStamp: 2022/01/19 17:28:19.499686, ElapsedTime[s]: 18340.07, Temperature[degC]: 19.26147, Humidity[%]: 58.87694
TimeStamp: 2022/01/19 17:28:20.832160, ElapsedTime[s]: 18341.4, Temperature[degC]: 19.26147, Humidity[%]: 58.91203
TimeStamp: 2022/01/19 17:28:22.164279, ElapsedTime[s]: 18342.73, Temperature[degC]: 19.23209, Humidity[%]: 58.9807
TimeStamp: 2022/01/19 17:28:23.495335, ElapsedTime[s]: 18344.07, Temperature[degC]: 19.24545, Humidity[%]: 59.10429
TimeStamp: 2022/01/19 17:28:24.827492, ElapsedTime[s]: 18345.4, Temperature[degC]: 19.24545, Humidity[%]: 59.21417
TimeStamp: 2022/01/19 17:28:26.158181, ElapsedTime[s]: 18346.73, Temperature[degC]: 19.26147, Humidity[%]: 59.23858
TimeStamp: 2022/01/19 17:28:27.490675, ElapsedTime[s]: 18348.06, Temperature[degC]: 19.26147, Humidity[%]: 59.28741
TimeStamp: 2022/01/19 17:28:28.821681, ElapsedTime[s]: 18349.39, Temperature[degC]: 19.23209, Humidity[%]: 59.29351
TimeStamp: 2022/01/19 17:28:30.154167, ElapsedTime[s]: 18350.73, Temperature[degC]: 19.26147, Humidity[%]: 59.31945
TimeStamp: 2022/01/19 17:28:31.487863, ElapsedTime[s]: 18352.06, Temperature[degC]: 19.24545, Humidity[%]: 59.32861
TimeStamp: 2022/01/19 17:28:32.820327, ElapsedTime[s]: 18353.39, Temperature[degC]: 19.24545, Humidity[%]: 59.38507
TimeStamp: 2022/01/19 17:28:34.152335, ElapsedTime[s]: 18354.72, Temperature[degC]: 19.26147, Humidity[%]: 59.46594
TimeStamp: 2022/01/19 17:28:35.484238, ElapsedTime[s]: 18356.05, Temperature[degC]: 19.23209, Humidity[%]: 59.50714
TimeStamp: 2022/01/19 17:28:36.816525, ElapsedTime[s]: 18357.39, Temperature[degC]: 19.26147, Humidity[%]: 59.54528
TimeStamp: 2022/01/19 17:28:38.148721, ElapsedTime[s]: 18358.72, Temperature[degC]: 19.26147, Humidity[%]: 59.55749
TimeStamp: 2022/01/19 17:28:39.479939, ElapsedTime[s]: 18360.05, Temperature[degC]: 19.26147, Humidity[%]: 59.55749
TimeStamp: 2022/01/19 17:28:40.812007, ElapsedTime[s]: 18361.38, Temperature[degC]: 19.26147, Humidity[%]: 59.47967
TimeStamp: 2022/01/19 17:28:42.144215, ElapsedTime[s]: 18362.71, Temperature[degC]: 19.24545, Humidity[%]: 59.48577
TimeStamp: 2022/01/19 17:28:43.474988, ElapsedTime[s]: 18364.05, Temperature[degC]: 19.23209, Humidity[%]: 59.42932
TimeStamp: 2022/01/19 17:28:44.809929, ElapsedTime[s]: 18365.38, Temperature[degC]: 19.23209, Humidity[%]: 59.33776
TimeStamp: 2022/01/19 17:28:46.143134, ElapsedTime[s]: 18366.71, Temperature[degC]: 19.24545, Humidity[%]: 59.3164
TimeStamp: 2022/01/19 17:28:47.474838, ElapsedTime[s]: 18368.04, Temperature[degC]: 19.23209, Humidity[%]: 59.25689
TimeStamp: 2022/01/19 17:28:48.809199, ElapsedTime[s]: 18369.38, Temperature[degC]: 19.20539, Humidity[%]: 59.19281
TimeStamp: 2022/01/19 17:28:50.142679, ElapsedTime[s]: 18370.71, Temperature[degC]: 19.23209, Humidity[%]: 59.17296
TimeStamp: 2022/01/19 17:28:51.474129, ElapsedTime[s]: 18372.04, Temperature[degC]: 19.26147, Humidity[%]: 59.11803
TimeStamp: 2022/01/19 17:28:52.805682, ElapsedTime[s]: 18373.38, Temperature[degC]: 19.26147, Humidity[%]: 59.05547
TimeStamp: 2022/01/19 17:28:54.138630, ElapsedTime[s]: 18374.71, Temperature[degC]: 19.24545, Humidity[%]: 59.03105
TimeStamp: 2022/01/19 17:28:55.471240, ElapsedTime[s]: 18376.04, Temperature[degC]: 19.24545, Humidity[%]: 58.97154
TimeStamp: 2022/01/19 17:28:56.802639, ElapsedTime[s]: 18377.37, Temperature[degC]: 19.23209, Humidity[%]: 58.88457
TimeStamp: 2022/01/19 17:28:58.136160, ElapsedTime[s]: 18378.71, Temperature[degC]: 19.23209, Humidity[%]: 58.88457
TimeStamp: 2022/01/19 17:28:59.469073, ElapsedTime[s]: 18380.04, Temperature[degC]: 19.23209, Humidity[%]: 58.82506
TimeStamp: 2022/01/19 17:29:00.801091, ElapsedTime[s]: 18381.38, Temperature[degC]: 19.23209, Humidity[%]: 58.7747
TimeStamp: 2022/01/19 17:29:02.136267, ElapsedTime[s]: 18382.71, Temperature[degC]: 19.23209, Humidity[%]: 58.71519
TimeStamp: 2022/01/19 17:29:03.472409, ElapsedTime[s]: 18384.05, Temperature[degC]: 19.26147, Humidity[%]: 58.71976
TimeStamp: 2022/01/19 17:29:04.809058, ElapsedTime[s]: 18385.38, Temperature[degC]: 19.23209, Humidity[%]: 58.62974
TimeStamp: 2022/01/19 17:29:06.147547, ElapsedTime[s]: 18386.73, Temperature[degC]: 19.24545, Humidity[%]: 58.68009
TimeStamp: 2022/01/19 17:29:07.487725, ElapsedTime[s]: 18388.06, Temperature[degC]: 19.23209, Humidity[%]: 58.67857
TimeStamp: 2022/01/19 17:29:08.824231, ElapsedTime[s]: 18389.4, Temperature[degC]: 19.24545, Humidity[%]: 58.71519
TimeStamp: 2022/01/19 17:29:10.160320, ElapsedTime[s]: 18390.73, Temperature[degC]: 19.23209, Humidity[%]: 58.70298
TimeStamp: 2022/01/19 17:29:11.492201, ElapsedTime[s]: 18392.06, Temperature[degC]: 19.23209, Humidity[%]: 58.72587
TimeStamp: 2022/01/19 17:29:12.822627, ElapsedTime[s]: 18393.39, Temperature[degC]: 19.23209, Humidity[%]: 58.71519
TimeStamp: 2022/01/19 17:29:14.153960, ElapsedTime[s]: 18394.72, Temperature[degC]: 19.24545, Humidity[%]: 58.70298
TimeStamp: 2022/01/19 17:29:15.485164, ElapsedTime[s]: 18396.06, Temperature[degC]: 19.26147, Humidity[%]: 58.68314
TimeStamp: 2022/01/19 17:29:16.817827, ElapsedTime[s]: 18397.39, Temperature[degC]: 19.24545, Humidity[%]: 58.68009
TimeStamp: 2022/01/19 17:29:18.149334, ElapsedTime[s]: 18398.72, Temperature[degC]: 19.23209, Humidity[%]: 58.70298
TimeStamp: 2022/01/19 17:29:19.484447, ElapsedTime[s]: 18400.05, Temperature[degC]: 19.21874, Humidity[%]: 58.74876
TimeStamp: 2022/01/19 17:29:20.815844, ElapsedTime[s]: 18401.39, Temperature[degC]: 19.24545, Humidity[%]: 58.84947
TimeStamp: 2022/01/19 17:29:22.148947, ElapsedTime[s]: 18402.72, Temperature[degC]: 19.23209, Humidity[%]: 58.85863
TimeStamp: 2022/01/19 17:29:23.480425, ElapsedTime[s]: 18404.05, Temperature[degC]: 19.23209, Humidity[%]: 58.83574
TimeStamp: 2022/01/19 17:29:24.813651, ElapsedTime[s]: 18405.38, Temperature[degC]: 19.24545, Humidity[%]: 58.87541
TimeStamp: 2022/01/19 17:29:26.144848, ElapsedTime[s]: 18406.72, Temperature[degC]: 19.23209, Humidity[%]: 58.78538
TimeStamp: 2022/01/19 17:29:27.477581, ElapsedTime[s]: 18408.05, Temperature[degC]: 19.21874, Humidity[%]: 58.73807
TimeStamp: 2022/01/19 17:29:28.808269, ElapsedTime[s]: 18409.38, Temperature[degC]: 19.20539, Humidity[%]: 58.67551
TimeStamp: 2022/01/19 17:29:30.141913, ElapsedTime[s]: 18410.71, Temperature[degC]: 19.24545, Humidity[%]: 58.63279
TimeStamp: 2022/01/19 17:29:31.473061, ElapsedTime[s]: 18412.05, Temperature[degC]: 19.23209, Humidity[%]: 58.61906
TimeStamp: 2022/01/19 17:29:32.808607, ElapsedTime[s]: 18413.38, Temperature[degC]: 19.24545, Humidity[%]: 58.65568
TimeStamp: 2022/01/19 17:29:34.141818, ElapsedTime[s]: 18414.71, Temperature[degC]: 19.21874, Humidity[%]: 58.6511
TimeStamp: 2022/01/19 17:29:35.472913, ElapsedTime[s]: 18416.04, Temperature[degC]: 19.23209, Humidity[%]: 58.65263
TimeStamp: 2022/01/19 17:29:36.804986, ElapsedTime[s]: 18417.38, Temperature[degC]: 19.21874, Humidity[%]: 58.63889
TimeStamp: 2022/01/19 17:29:38.137973, ElapsedTime[s]: 18418.71, Temperature[degC]: 19.21874, Humidity[%]: 58.66483
TimeStamp: 2022/01/19 17:29:39.470089, ElapsedTime[s]: 18420.04, Temperature[degC]: 19.23209, Humidity[%]: 58.62974
TimeStamp: 2022/01/19 17:29:40.801701, ElapsedTime[s]: 18421.37, Temperature[degC]: 19.21874, Humidity[%]: 58.6511
TimeStamp: 2022/01/19 17:29:42.133968, ElapsedTime[s]: 18422.7, Temperature[degC]: 19.24545, Humidity[%]: 58.59617
TimeStamp: 2022/01/19 17:29:43.466007, ElapsedTime[s]: 18424.04, Temperature[degC]: 19.21874, Humidity[%]: 58.60532
TimeStamp: 2022/01/19 17:29:44.799506, ElapsedTime[s]: 18425.37, Temperature[degC]: 19.23209, Humidity[%]: 58.60685
TimeStamp: 2022/01/19 17:29:46.131205, ElapsedTime[s]: 18426.7, Temperature[degC]: 19.21874, Humidity[%]: 58.60532
TimeStamp: 2022/01/19 17:29:47.463079, ElapsedTime[s]: 18428.03, Temperature[degC]: 19.24545, Humidity[%]: 58.62058
TimeStamp: 2022/01/19 17:29:48.794000, ElapsedTime[s]: 18429.37, Temperature[degC]: 19.26147, Humidity[%]: 58.63431
TimeStamp: 2022/01/19 17:29:50.128942, ElapsedTime[s]: 18430.7, Temperature[degC]: 19.24545, Humidity[%]: 58.62058
TimeStamp: 2022/01/19 17:29:51.460230, ElapsedTime[s]: 18432.03, Temperature[degC]: 19.24545, Humidity[%]: 58.55955
TimeStamp: 2022/01/19 17:29:52.792337, ElapsedTime[s]: 18433.36, Temperature[degC]: 19.21874, Humidity[%]: 58.51835
TimeStamp: 2022/01/19 17:29:54.123282, ElapsedTime[s]: 18434.7, Temperature[degC]: 19.23209, Humidity[%]: 58.46036
TimeStamp: 2022/01/19 17:29:55.455706, ElapsedTime[s]: 18436.03, Temperature[degC]: 19.21874, Humidity[%]: 58.39933
TimeStamp: 2022/01/19 17:29:56.787665, ElapsedTime[s]: 18437.36, Temperature[degC]: 19.24545, Humidity[%]: 58.33066
TimeStamp: 2022/01/19 17:29:58.119480, ElapsedTime[s]: 18438.69, Temperature[degC]: 19.21874, Humidity[%]: 58.30015
TimeStamp: 2022/01/19 17:29:59.451677, ElapsedTime[s]: 18440.03, Temperature[degC]: 19.23209, Humidity[%]: 58.29099
TimeStamp: 2022/01/19 17:30:00.783479, ElapsedTime[s]: 18441.35, Temperature[degC]: 19.21874, Humidity[%]: 58.25437
TimeStamp: 2022/01/19 17:30:02.115286, ElapsedTime[s]: 18442.69, Temperature[degC]: 19.21874, Humidity[%]: 58.27726
TimeStamp: 2022/01/19 17:30:03.451611, ElapsedTime[s]: 18444.03, Temperature[degC]: 19.23209, Humidity[%]: 58.32761
TimeStamp: 2022/01/19 17:30:04.790323, ElapsedTime[s]: 18445.36, Temperature[degC]: 19.20539, Humidity[%]: 58.44511
TimeStamp: 2022/01/19 17:30:06.127449, ElapsedTime[s]: 18446.71, Temperature[degC]: 19.23209, Humidity[%]: 58.55649
TimeStamp: 2022/01/19 17:30:07.467789, ElapsedTime[s]: 18448.04, Temperature[degC]: 19.21874, Humidity[%]: 58.73807
TimeStamp: 2022/01/19 17:30:08.804430, ElapsedTime[s]: 18449.38, Temperature[degC]: 19.21874, Humidity[%]: 58.88152
TimeStamp: 2022/01/19 17:30:10.143249, ElapsedTime[s]: 18450.71, Temperature[degC]: 19.21874, Humidity[%]: 59.05089
TimeStamp: 2022/01/19 17:30:11.474586, ElapsedTime[s]: 18452.04, Temperature[degC]: 19.23209, Humidity[%]: 59.25689
TimeStamp: 2022/01/19 17:30:12.806298, ElapsedTime[s]: 18453.38, Temperature[degC]: 19.18937, Humidity[%]: 59.49035
TimeStamp: 2022/01/19 17:30:14.139485, ElapsedTime[s]: 18454.71, Temperature[degC]: 19.20539, Humidity[%]: 59.7055
TimeStamp: 2022/01/19 17:30:15.471637, ElapsedTime[s]: 18456.04, Temperature[degC]: 19.21874, Humidity[%]: 59.87792
TimeStamp: 2022/01/19 17:30:16.803401, ElapsedTime[s]: 18457.37, Temperature[degC]: 19.23209, Humidity[%]: 59.99238
TimeStamp: 2022/01/19 17:30:18.135852, ElapsedTime[s]: 18458.7, Temperature[degC]: 19.20539, Humidity[%]: 60.06714
TimeStamp: 2022/01/19 17:30:19.467829, ElapsedTime[s]: 18460.04, Temperature[degC]: 19.21874, Humidity[%]: 60.05799
TimeStamp: 2022/01/19 17:30:20.803402, ElapsedTime[s]: 18461.37, Temperature[degC]: 19.21874, Humidity[%]: 60.10224
TimeStamp: 2022/01/19 17:30:22.135373, ElapsedTime[s]: 18462.71, Temperature[degC]: 19.20539, Humidity[%]: 60.07935
TimeStamp: 2022/01/19 17:30:23.466943, ElapsedTime[s]: 18464.04, Temperature[degC]: 19.20539, Humidity[%]: 60.02137
TimeStamp: 2022/01/19 17:30:24.798905, ElapsedTime[s]: 18465.37, Temperature[degC]: 19.20539, Humidity[%]: 59.89776
TimeStamp: 2022/01/19 17:30:26.132141, ElapsedTime[s]: 18466.7, Temperature[degC]: 19.20539, Humidity[%]: 59.8291
TimeStamp: 2022/01/19 17:30:27.463215, ElapsedTime[s]: 18468.03, Temperature[degC]: 19.21874, Humidity[%]: 59.76501
TimeStamp: 2022/01/19 17:30:28.794385, ElapsedTime[s]: 18469.36, Temperature[degC]: 19.21874, Humidity[%]: 59.68566
TimeStamp: 2022/01/19 17:30:30.126592, ElapsedTime[s]: 18470.7, Temperature[degC]: 19.21874, Humidity[%]: 59.74212
TimeStamp: 2022/01/19 17:30:31.459069, ElapsedTime[s]: 18472.03, Temperature[degC]: 19.20539, Humidity[%]: 59.8291
TimeStamp: 2022/01/19 17:30:32.791224, ElapsedTime[s]: 18473.36, Temperature[degC]: 19.20539, Humidity[%]: 59.89776
TimeStamp: 2022/01/19 17:30:34.123425, ElapsedTime[s]: 18474.69, Temperature[degC]: 19.20539, Humidity[%]: 59.88708
TimeStamp: 2022/01/19 17:30:35.454928, ElapsedTime[s]: 18476.02, Temperature[degC]: 19.18937, Humidity[%]: 59.85198
TimeStamp: 2022/01/19 17:30:36.787976, ElapsedTime[s]: 18477.36, Temperature[degC]: 19.21874, Humidity[%]: 59.75433
TimeStamp: 2022/01/19 17:30:38.121332, ElapsedTime[s]: 18478.69, Temperature[degC]: 19.20539, Humidity[%]: 59.68261
TimeStamp: 2022/01/19 17:30:39.454164, ElapsedTime[s]: 18480.02, Temperature[degC]: 19.18937, Humidity[%]: 59.58038
TimeStamp: 2022/01/19 17:30:40.786365, ElapsedTime[s]: 18481.36, Temperature[degC]: 19.18937, Humidity[%]: 59.53613
TimeStamp: 2022/01/19 17:30:42.119732, ElapsedTime[s]: 18482.69, Temperature[degC]: 19.18937, Humidity[%]: 59.46746
TimeStamp: 2022/01/19 17:30:43.449923, ElapsedTime[s]: 18484.02, Temperature[degC]: 19.18937, Humidity[%]: 59.36523
TimeStamp: 2022/01/19 17:30:44.784750, ElapsedTime[s]: 18485.36, Temperature[degC]: 19.18937, Humidity[%]: 59.31945
TimeStamp: 2022/01/19 17:30:46.116330, ElapsedTime[s]: 18486.69, Temperature[degC]: 19.20539, Humidity[%]: 59.27825
TimeStamp: 2022/01/19 17:30:47.448816, ElapsedTime[s]: 18488.02, Temperature[degC]: 19.18937, Humidity[%]: 59.23858
TimeStamp: 2022/01/19 17:30:48.781079, ElapsedTime[s]: 18489.35, Temperature[degC]: 19.20539, Humidity[%]: 59.26605
