TimeStamp: 2022/01/18 18:05:36.168, ElapsedTime[s]: 51.81901, Temperature[degC]: 20.96514, Humidity[%]: 54.61814
TimeStamp: 2022/01/18 18:49:39.200621, ElapsedTime[s]: 2695.012, Temperature[degC]: 20.33227, Humidity[%]: 48.14069
TimeStamp: 2022/01/18 18:49:40.533768, ElapsedTime[s]: 2696.345, Temperature[degC]: 20.34562, Humidity[%]: 48.12848
TimeStamp: 2022/01/18 18:49:41.870318, ElapsedTime[s]: 2697.681, Temperature[degC]: 20.34562, Humidity[%]: 48.14069
TimeStamp: 2022/01/18 18:49:43.203387, ElapsedTime[s]: 2699.013, Temperature[degC]: 20.33227, Humidity[%]: 48.14069
TimeStamp: 2022/01/18 18:49:44.535760, ElapsedTime[s]: 2700.347, Temperature[degC]: 20.33227, Humidity[%]: 48.10102
TimeStamp: 2022/01/18 18:49:45.869155, ElapsedTime[s]: 2701.679, Temperature[degC]: 20.33227, Humidity[%]: 48.15137
TimeStamp: 2022/01/18 18:49:47.201834, ElapsedTime[s]: 2703.013, Temperature[degC]: 20.33227, Humidity[%]: 48.10102
TimeStamp: 2022/01/18 18:49:48.534385, ElapsedTime[s]: 2704.345, Temperature[degC]: 20.35897, Humidity[%]: 48.13153
TimeStamp: 2022/01/18 18:49:49.867952, ElapsedTime[s]: 2705.679, Temperature[degC]: 20.34562, Humidity[%]: 48.14069
TimeStamp: 2022/01/18 18:49:51.200950, ElapsedTime[s]: 2707.011, Temperature[degC]: 20.34562, Humidity[%]: 48.11475
TimeStamp: 2022/01/18 18:49:52.533720, ElapsedTime[s]: 2708.345, Temperature[degC]: 20.34562, Humidity[%]: 48.11475
TimeStamp: 2022/01/18 18:49:53.866372, ElapsedTime[s]: 2709.677, Temperature[degC]: 20.37232, Humidity[%]: 48.13153
TimeStamp: 2022/01/18 18:49:55.199035, ElapsedTime[s]: 2711.01, Temperature[degC]: 20.33227, Humidity[%]: 48.08576
TimeStamp: 2022/01/18 18:49:56.533024, ElapsedTime[s]: 2712.343, Temperature[degC]: 20.33227, Humidity[%]: 48.10102
TimeStamp: 2022/01/18 18:49:57.865871, ElapsedTime[s]: 2713.677, Temperature[degC]: 20.33227, Humidity[%]: 48.07355
TimeStamp: 2022/01/18 18:49:59.199058, ElapsedTime[s]: 2715.009, Temperature[degC]: 20.33227, Humidity[%]: 48.08576
TimeStamp: 2022/01/18 18:50:00.533240, ElapsedTime[s]: 2716.345, Temperature[degC]: 20.34562, Humidity[%]: 48.08728
TimeStamp: 2022/01/18 18:50:01.867638, ElapsedTime[s]: 2717.685, Temperature[degC]: 20.34562, Humidity[%]: 48.10407
TimeStamp: 2022/01/18 18:50:03.207507, ElapsedTime[s]: 2719.023, Temperature[degC]: 20.34562, Humidity[%]: 48.10407
TimeStamp: 2022/01/18 18:50:04.545197, ElapsedTime[s]: 2720.36, Temperature[degC]: 20.34562, Humidity[%]: 48.00946
TimeStamp: 2022/01/18 18:50:05.882347, ElapsedTime[s]: 2721.698, Temperature[degC]: 20.34562, Humidity[%]: 47.99573
TimeStamp: 2022/01/18 18:50:07.221117, ElapsedTime[s]: 2723.036, Temperature[degC]: 20.34562, Humidity[%]: 48.04914
TimeStamp: 2022/01/18 18:50:08.557293, ElapsedTime[s]: 2724.373, Temperature[degC]: 20.35897, Humidity[%]: 48.06439
TimeStamp: 2022/01/18 18:50:09.895731, ElapsedTime[s]: 2725.714, Temperature[degC]: 20.34562, Humidity[%]: 48.03693
TimeStamp: 2022/01/18 18:50:11.237127, ElapsedTime[s]: 2727.048, Temperature[degC]: 20.35897, Humidity[%]: 48.06439
TimeStamp: 2022/01/18 18:50:12.571613, ElapsedTime[s]: 2728.382, Temperature[degC]: 20.33227, Humidity[%]: 48.0232
TimeStamp: 2022/01/18 18:50:13.903323, ElapsedTime[s]: 2729.714, Temperature[degC]: 20.33227, Humidity[%]: 48.04914
TimeStamp: 2022/01/18 18:50:15.236609, ElapsedTime[s]: 2731.048, Temperature[degC]: 20.34562, Humidity[%]: 48.0766
TimeStamp: 2022/01/18 18:50:16.569679, ElapsedTime[s]: 2732.38, Temperature[degC]: 20.34562, Humidity[%]: 48.0232
TimeStamp: 2022/01/18 18:50:17.902933, ElapsedTime[s]: 2733.714, Temperature[degC]: 20.34562, Humidity[%]: 47.99573
TimeStamp: 2022/01/18 18:50:19.235951, ElapsedTime[s]: 2735.048, Temperature[degC]: 20.34562, Humidity[%]: 47.94384
TimeStamp: 2022/01/18 18:50:20.569422, ElapsedTime[s]: 2736.38, Temperature[degC]: 20.34562, Humidity[%]: 47.97132
TimeStamp: 2022/01/18 18:50:21.902203, ElapsedTime[s]: 2737.713, Temperature[degC]: 20.35897, Humidity[%]: 47.95911
TimeStamp: 2022/01/18 18:50:23.234973, ElapsedTime[s]: 2739.046, Temperature[degC]: 20.34562, Humidity[%]: 48.0232
TimeStamp: 2022/01/18 18:50:24.568682, ElapsedTime[s]: 2740.379, Temperature[degC]: 20.35897, Humidity[%]: 47.94537
TimeStamp: 2022/01/18 18:50:25.902215, ElapsedTime[s]: 2741.713, Temperature[degC]: 20.33227, Humidity[%]: 47.982
TimeStamp: 2022/01/18 18:50:27.234702, ElapsedTime[s]: 2743.045, Temperature[degC]: 20.33227, Humidity[%]: 47.95758
TimeStamp: 2022/01/18 18:50:28.567199, ElapsedTime[s]: 2744.378, Temperature[degC]: 20.33227, Humidity[%]: 47.96826
TimeStamp: 2022/01/18 18:50:29.900250, ElapsedTime[s]: 2745.71, Temperature[degC]: 20.34562, Humidity[%]: 48.0232
TimeStamp: 2022/01/18 18:50:31.233509, ElapsedTime[s]: 2747.045, Temperature[degC]: 20.34562, Humidity[%]: 47.98505
TimeStamp: 2022/01/18 18:50:32.566911, ElapsedTime[s]: 2748.377, Temperature[degC]: 20.33227, Humidity[%]: 47.9942
TimeStamp: 2022/01/18 18:50:33.899384, ElapsedTime[s]: 2749.71, Temperature[degC]: 20.34562, Humidity[%]: 47.94384
TimeStamp: 2022/01/18 18:50:35.232930, ElapsedTime[s]: 2751.043, Temperature[degC]: 20.34562, Humidity[%]: 47.94384
TimeStamp: 2022/01/18 18:50:36.565941, ElapsedTime[s]: 2752.377, Temperature[degC]: 20.34562, Humidity[%]: 47.97132
TimeStamp: 2022/01/18 18:50:37.898612, ElapsedTime[s]: 2753.709, Temperature[degC]: 20.34562, Humidity[%]: 47.95911
TimeStamp: 2022/01/18 18:50:39.231646, ElapsedTime[s]: 2755.043, Temperature[degC]: 20.33227, Humidity[%]: 47.982
TimeStamp: 2022/01/18 18:50:40.565415, ElapsedTime[s]: 2756.376, Temperature[degC]: 20.33227, Humidity[%]: 47.94079
TimeStamp: 2022/01/18 18:50:41.897458, ElapsedTime[s]: 2757.708, Temperature[degC]: 20.34562, Humidity[%]: 48.00946
TimeStamp: 2022/01/18 18:50:43.231104, ElapsedTime[s]: 2759.042, Temperature[degC]: 20.34562, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:50:44.564177, ElapsedTime[s]: 2760.375, Temperature[degC]: 20.34562, Humidity[%]: 47.98505
TimeStamp: 2022/01/18 18:50:45.896439, ElapsedTime[s]: 2761.707, Temperature[degC]: 20.35897, Humidity[%]: 47.98505
TimeStamp: 2022/01/18 18:50:47.230259, ElapsedTime[s]: 2763.041, Temperature[degC]: 20.35897, Humidity[%]: 47.93164
TimeStamp: 2022/01/18 18:50:48.563219, ElapsedTime[s]: 2764.374, Temperature[degC]: 20.34562, Humidity[%]: 47.95911
TimeStamp: 2022/01/18 18:50:49.896408, ElapsedTime[s]: 2765.707, Temperature[degC]: 20.34562, Humidity[%]: 47.97132
TimeStamp: 2022/01/18 18:50:51.229464, ElapsedTime[s]: 2767.04, Temperature[degC]: 20.33227, Humidity[%]: 47.95758
TimeStamp: 2022/01/18 18:50:52.561446, ElapsedTime[s]: 2768.372, Temperature[degC]: 20.31625, Humidity[%]: 47.90265
TimeStamp: 2022/01/18 18:50:53.894201, ElapsedTime[s]: 2769.705, Temperature[degC]: 20.35897, Humidity[%]: 47.97284
TimeStamp: 2022/01/18 18:50:55.226892, ElapsedTime[s]: 2771.037, Temperature[degC]: 20.33227, Humidity[%]: 47.94079
TimeStamp: 2022/01/18 18:50:56.559008, ElapsedTime[s]: 2772.37, Temperature[degC]: 20.34562, Humidity[%]: 47.89349
TimeStamp: 2022/01/18 18:50:57.892981, ElapsedTime[s]: 2773.703, Temperature[degC]: 20.33227, Humidity[%]: 47.90417
TimeStamp: 2022/01/18 18:50:59.225616, ElapsedTime[s]: 2775.036, Temperature[degC]: 20.35897, Humidity[%]: 47.90722
TimeStamp: 2022/01/18 18:51:00.557986, ElapsedTime[s]: 2776.369, Temperature[degC]: 20.34562, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:51:01.891336, ElapsedTime[s]: 2777.709, Temperature[degC]: 20.34562, Humidity[%]: 47.9179
TimeStamp: 2022/01/18 18:51:03.231536, ElapsedTime[s]: 2779.047, Temperature[degC]: 20.34562, Humidity[%]: 47.9179
TimeStamp: 2022/01/18 18:51:04.568533, ElapsedTime[s]: 2780.384, Temperature[degC]: 20.33227, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:51:05.906717, ElapsedTime[s]: 2781.722, Temperature[degC]: 20.31625, Humidity[%]: 47.88891
TimeStamp: 2022/01/18 18:51:07.243617, ElapsedTime[s]: 2783.06, Temperature[degC]: 20.33227, Humidity[%]: 47.90417
TimeStamp: 2022/01/18 18:51:08.580199, ElapsedTime[s]: 2784.396, Temperature[degC]: 20.34562, Humidity[%]: 47.85229
TimeStamp: 2022/01/18 18:51:09.918029, ElapsedTime[s]: 2785.738, Temperature[degC]: 20.33227, Humidity[%]: 47.94079
TimeStamp: 2022/01/18 18:51:11.259508, ElapsedTime[s]: 2787.071, Temperature[degC]: 20.34562, Humidity[%]: 47.9179
TimeStamp: 2022/01/18 18:51:12.592722, ElapsedTime[s]: 2788.403, Temperature[degC]: 20.33227, Humidity[%]: 47.94079
TimeStamp: 2022/01/18 18:51:13.926823, ElapsedTime[s]: 2789.738, Temperature[degC]: 20.34562, Humidity[%]: 47.95911
TimeStamp: 2022/01/18 18:51:15.259841, ElapsedTime[s]: 2791.071, Temperature[degC]: 20.33227, Humidity[%]: 47.94079
TimeStamp: 2022/01/18 18:51:16.592201, ElapsedTime[s]: 2792.403, Temperature[degC]: 20.34562, Humidity[%]: 47.97132
TimeStamp: 2022/01/18 18:51:17.924060, ElapsedTime[s]: 2793.735, Temperature[degC]: 20.34562, Humidity[%]: 48.0232
TimeStamp: 2022/01/18 18:51:19.256878, ElapsedTime[s]: 2795.068, Temperature[degC]: 20.33227, Humidity[%]: 48.00794
TimeStamp: 2022/01/18 18:51:20.590725, ElapsedTime[s]: 2796.401, Temperature[degC]: 20.33227, Humidity[%]: 48.04914
TimeStamp: 2022/01/18 18:51:21.923572, ElapsedTime[s]: 2797.734, Temperature[degC]: 20.35897, Humidity[%]: 48.10407
TimeStamp: 2022/01/18 18:51:23.255420, ElapsedTime[s]: 2799.066, Temperature[degC]: 20.34562, Humidity[%]: 48.04914
TimeStamp: 2022/01/18 18:51:24.588379, ElapsedTime[s]: 2800.399, Temperature[degC]: 20.34562, Humidity[%]: 48.0766
TimeStamp: 2022/01/18 18:51:25.921180, ElapsedTime[s]: 2801.731, Temperature[degC]: 20.35897, Humidity[%]: 48.0766
TimeStamp: 2022/01/18 18:51:27.253260, ElapsedTime[s]: 2803.064, Temperature[degC]: 20.34562, Humidity[%]: 47.99573
TimeStamp: 2022/01/18 18:51:28.585721, ElapsedTime[s]: 2804.397, Temperature[degC]: 20.33227, Humidity[%]: 48.0232
TimeStamp: 2022/01/18 18:51:29.919176, ElapsedTime[s]: 2805.73, Temperature[degC]: 20.34562, Humidity[%]: 48.00946
TimeStamp: 2022/01/18 18:51:31.252239, ElapsedTime[s]: 2807.063, Temperature[degC]: 20.34562, Humidity[%]: 48.03693
TimeStamp: 2022/01/18 18:51:32.584976, ElapsedTime[s]: 2808.396, Temperature[degC]: 20.33227, Humidity[%]: 48.07355
TimeStamp: 2022/01/18 18:51:33.918385, ElapsedTime[s]: 2809.729, Temperature[degC]: 20.34562, Humidity[%]: 48.08728
TimeStamp: 2022/01/18 18:51:35.252411, ElapsedTime[s]: 2811.063, Temperature[degC]: 20.33227, Humidity[%]: 48.08576
TimeStamp: 2022/01/18 18:51:36.585258, ElapsedTime[s]: 2812.396, Temperature[degC]: 20.33227, Humidity[%]: 48.07355
TimeStamp: 2022/01/18 18:51:37.918456, ElapsedTime[s]: 2813.729, Temperature[degC]: 20.37232, Humidity[%]: 48.06745
TimeStamp: 2022/01/18 18:51:39.250429, ElapsedTime[s]: 2815.061, Temperature[degC]: 20.33227, Humidity[%]: 48.10102
TimeStamp: 2022/01/18 18:51:40.582891, ElapsedTime[s]: 2816.394, Temperature[degC]: 20.33227, Humidity[%]: 48.10102
TimeStamp: 2022/01/18 18:51:41.915917, ElapsedTime[s]: 2817.726, Temperature[degC]: 20.30289, Humidity[%]: 48.1239
TimeStamp: 2022/01/18 18:51:43.247625, ElapsedTime[s]: 2819.061, Temperature[degC]: 20.34562, Humidity[%]: 48.11475
TimeStamp: 2022/01/18 18:51:44.582125, ElapsedTime[s]: 2820.392, Temperature[degC]: 20.34562, Humidity[%]: 48.14069
TimeStamp: 2022/01/18 18:51:45.914023, ElapsedTime[s]: 2821.725, Temperature[degC]: 20.35897, Humidity[%]: 48.10407
TimeStamp: 2022/01/18 18:51:47.246534, ElapsedTime[s]: 2823.057, Temperature[degC]: 20.34562, Humidity[%]: 48.10407
TimeStamp: 2022/01/18 18:51:48.578149, ElapsedTime[s]: 2824.389, Temperature[degC]: 20.33227, Humidity[%]: 48.11322
TimeStamp: 2022/01/18 18:51:49.910631, ElapsedTime[s]: 2825.722, Temperature[degC]: 20.34562, Humidity[%]: 48.0766
TimeStamp: 2022/01/18 18:51:51.243547, ElapsedTime[s]: 2827.055, Temperature[degC]: 20.31625, Humidity[%]: 48.05829
TimeStamp: 2022/01/18 18:51:52.576392, ElapsedTime[s]: 2828.387, Temperature[degC]: 20.31625, Humidity[%]: 48.07202
TimeStamp: 2022/01/18 18:51:53.907840, ElapsedTime[s]: 2829.719, Temperature[degC]: 20.33227, Humidity[%]: 47.9942
TimeStamp: 2022/01/18 18:51:55.240752, ElapsedTime[s]: 2831.051, Temperature[degC]: 20.35897, Humidity[%]: 48.05066
TimeStamp: 2022/01/18 18:51:56.572280, ElapsedTime[s]: 2832.383, Temperature[degC]: 20.30289, Humidity[%]: 48.01862
TimeStamp: 2022/01/18 18:51:57.905318, ElapsedTime[s]: 2833.716, Temperature[degC]: 20.37232, Humidity[%]: 48.01251
TimeStamp: 2022/01/18 18:51:59.237218, ElapsedTime[s]: 2835.048, Temperature[degC]: 20.31625, Humidity[%]: 47.98047
TimeStamp: 2022/01/18 18:52:00.569851, ElapsedTime[s]: 2836.381, Temperature[degC]: 20.34562, Humidity[%]: 48.0232
TimeStamp: 2022/01/18 18:52:01.906282, ElapsedTime[s]: 2837.724, Temperature[degC]: 20.33227, Humidity[%]: 48.00794
TimeStamp: 2022/01/18 18:52:03.246914, ElapsedTime[s]: 2839.062, Temperature[degC]: 20.33227, Humidity[%]: 48.00794
TimeStamp: 2022/01/18 18:52:04.584443, ElapsedTime[s]: 2840.4, Temperature[degC]: 20.34562, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:52:05.922144, ElapsedTime[s]: 2841.737, Temperature[degC]: 20.34562, Humidity[%]: 47.98505
TimeStamp: 2022/01/18 18:52:07.258677, ElapsedTime[s]: 2843.075, Temperature[degC]: 20.33227, Humidity[%]: 47.96826
TimeStamp: 2022/01/18 18:52:08.596149, ElapsedTime[s]: 2844.412, Temperature[degC]: 20.34562, Humidity[%]: 47.94384
TimeStamp: 2022/01/18 18:52:09.934288, ElapsedTime[s]: 2845.754, Temperature[degC]: 20.34562, Humidity[%]: 47.95911
TimeStamp: 2022/01/18 18:52:11.276970, ElapsedTime[s]: 2847.088, Temperature[degC]: 20.34562, Humidity[%]: 47.94384
TimeStamp: 2022/01/18 18:52:12.608665, ElapsedTime[s]: 2848.419, Temperature[degC]: 20.33227, Humidity[%]: 47.95758
TimeStamp: 2022/01/18 18:52:13.941820, ElapsedTime[s]: 2849.755, Temperature[degC]: 20.31625, Humidity[%]: 47.93927
TimeStamp: 2022/01/18 18:52:15.276852, ElapsedTime[s]: 2851.087, Temperature[degC]: 20.31625, Humidity[%]: 47.98047
TimeStamp: 2022/01/18 18:52:16.609157, ElapsedTime[s]: 2852.42, Temperature[degC]: 20.33227, Humidity[%]: 47.982
TimeStamp: 2022/01/18 18:52:17.941642, ElapsedTime[s]: 2853.752, Temperature[degC]: 20.34562, Humidity[%]: 47.98505
TimeStamp: 2022/01/18 18:52:19.273571, ElapsedTime[s]: 2855.084, Temperature[degC]: 20.34562, Humidity[%]: 47.97132
TimeStamp: 2022/01/18 18:52:20.604869, ElapsedTime[s]: 2856.415, Temperature[degC]: 20.33227, Humidity[%]: 47.96826
TimeStamp: 2022/01/18 18:52:21.938701, ElapsedTime[s]: 2857.749, Temperature[degC]: 20.33227, Humidity[%]: 47.94079
TimeStamp: 2022/01/18 18:52:23.270123, ElapsedTime[s]: 2859.08, Temperature[degC]: 20.33227, Humidity[%]: 48.00794
TimeStamp: 2022/01/18 18:52:24.602889, ElapsedTime[s]: 2860.414, Temperature[degC]: 20.33227, Humidity[%]: 47.96826
TimeStamp: 2022/01/18 18:52:25.937299, ElapsedTime[s]: 2861.748, Temperature[degC]: 20.33227, Humidity[%]: 47.95758
TimeStamp: 2022/01/18 18:52:27.269774, ElapsedTime[s]: 2863.081, Temperature[degC]: 20.33227, Humidity[%]: 48.00794
TimeStamp: 2022/01/18 18:52:28.602612, ElapsedTime[s]: 2864.413, Temperature[degC]: 20.33227, Humidity[%]: 47.95758
TimeStamp: 2022/01/18 18:52:29.935245, ElapsedTime[s]: 2865.746, Temperature[degC]: 20.33227, Humidity[%]: 47.94079
TimeStamp: 2022/01/18 18:52:31.267425, ElapsedTime[s]: 2867.078, Temperature[degC]: 20.34562, Humidity[%]: 47.94384
TimeStamp: 2022/01/18 18:52:32.601842, ElapsedTime[s]: 2868.413, Temperature[degC]: 20.34562, Humidity[%]: 47.95911
TimeStamp: 2022/01/18 18:52:33.934405, ElapsedTime[s]: 2869.745, Temperature[degC]: 20.34562, Humidity[%]: 48.00946
TimeStamp: 2022/01/18 18:52:35.267992, ElapsedTime[s]: 2871.079, Temperature[degC]: 20.34562, Humidity[%]: 47.98505
TimeStamp: 2022/01/18 18:52:36.600726, ElapsedTime[s]: 2872.411, Temperature[degC]: 20.33227, Humidity[%]: 47.95758
TimeStamp: 2022/01/18 18:52:37.933207, ElapsedTime[s]: 2873.744, Temperature[degC]: 20.34562, Humidity[%]: 48.0232
TimeStamp: 2022/01/18 18:52:39.266100, ElapsedTime[s]: 2875.076, Temperature[degC]: 20.34562, Humidity[%]: 47.98505
TimeStamp: 2022/01/18 18:52:40.598522, ElapsedTime[s]: 2876.409, Temperature[degC]: 20.33227, Humidity[%]: 47.94079
TimeStamp: 2022/01/18 18:52:41.930627, ElapsedTime[s]: 2877.741, Temperature[degC]: 20.33227, Humidity[%]: 47.91638
TimeStamp: 2022/01/18 18:52:43.262228, ElapsedTime[s]: 2879.073, Temperature[degC]: 20.33227, Humidity[%]: 47.96826
TimeStamp: 2022/01/18 18:52:44.595111, ElapsedTime[s]: 2880.405, Temperature[degC]: 20.33227, Humidity[%]: 47.95758
TimeStamp: 2022/01/18 18:52:45.926331, ElapsedTime[s]: 2881.737, Temperature[degC]: 20.34562, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:52:47.258913, ElapsedTime[s]: 2883.069, Temperature[degC]: 20.33227, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:52:48.590819, ElapsedTime[s]: 2884.402, Temperature[degC]: 20.34562, Humidity[%]: 47.97132
TimeStamp: 2022/01/18 18:52:49.923725, ElapsedTime[s]: 2885.734, Temperature[degC]: 20.33227, Humidity[%]: 47.95758
TimeStamp: 2022/01/18 18:52:51.255342, ElapsedTime[s]: 2887.066, Temperature[degC]: 20.34562, Humidity[%]: 48.0232
TimeStamp: 2022/01/18 18:52:52.588271, ElapsedTime[s]: 2888.398, Temperature[degC]: 20.31625, Humidity[%]: 47.91333
TimeStamp: 2022/01/18 18:52:53.919657, ElapsedTime[s]: 2889.731, Temperature[degC]: 20.33227, Humidity[%]: 47.95758
TimeStamp: 2022/01/18 18:52:55.252664, ElapsedTime[s]: 2891.063, Temperature[degC]: 20.33227, Humidity[%]: 47.91638
TimeStamp: 2022/01/18 18:52:56.584171, ElapsedTime[s]: 2892.395, Temperature[degC]: 20.33227, Humidity[%]: 47.91638
TimeStamp: 2022/01/18 18:52:57.916793, ElapsedTime[s]: 2893.727, Temperature[degC]: 20.34562, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:52:59.248526, ElapsedTime[s]: 2895.059, Temperature[degC]: 20.34562, Humidity[%]: 47.95911
TimeStamp: 2022/01/18 18:53:00.581917, ElapsedTime[s]: 2896.393, Temperature[degC]: 20.33227, Humidity[%]: 47.90417
TimeStamp: 2022/01/18 18:53:01.914731, ElapsedTime[s]: 2897.732, Temperature[degC]: 20.31625, Humidity[%]: 47.96826
TimeStamp: 2022/01/18 18:53:03.254016, ElapsedTime[s]: 2899.069, Temperature[degC]: 20.34562, Humidity[%]: 47.9179
TimeStamp: 2022/01/18 18:53:04.590502, ElapsedTime[s]: 2900.406, Temperature[degC]: 20.31625, Humidity[%]: 47.95453
TimeStamp: 2022/01/18 18:53:05.927968, ElapsedTime[s]: 2901.743, Temperature[degC]: 20.31625, Humidity[%]: 47.91333
TimeStamp: 2022/01/18 18:53:07.264912, ElapsedTime[s]: 2903.081, Temperature[degC]: 20.34562, Humidity[%]: 47.90417
TimeStamp: 2022/01/18 18:53:08.602142, ElapsedTime[s]: 2904.418, Temperature[degC]: 20.34562, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:53:09.940450, ElapsedTime[s]: 2905.76, Temperature[degC]: 20.30289, Humidity[%]: 47.88891
TimeStamp: 2022/01/18 18:53:11.283404, ElapsedTime[s]: 2907.094, Temperature[degC]: 20.34562, Humidity[%]: 47.9179
TimeStamp: 2022/01/18 18:53:12.616233, ElapsedTime[s]: 2908.427, Temperature[degC]: 20.34562, Humidity[%]: 47.9179
TimeStamp: 2022/01/18 18:53:13.948850, ElapsedTime[s]: 2909.76, Temperature[degC]: 20.34562, Humidity[%]: 47.9179
TimeStamp: 2022/01/18 18:53:15.282271, ElapsedTime[s]: 2911.093, Temperature[degC]: 20.33227, Humidity[%]: 47.91638
TimeStamp: 2022/01/18 18:53:16.614019, ElapsedTime[s]: 2912.425, Temperature[degC]: 20.34562, Humidity[%]: 47.89349
TimeStamp: 2022/01/18 18:53:17.946972, ElapsedTime[s]: 2913.757, Temperature[degC]: 20.34562, Humidity[%]: 47.89349
TimeStamp: 2022/01/18 18:53:19.279384, ElapsedTime[s]: 2915.09, Temperature[degC]: 20.34562, Humidity[%]: 47.89349
TimeStamp: 2022/01/18 18:53:20.612173, ElapsedTime[s]: 2916.423, Temperature[degC]: 20.33227, Humidity[%]: 47.91638
TimeStamp: 2022/01/18 18:53:21.944284, ElapsedTime[s]: 2917.755, Temperature[degC]: 20.33227, Humidity[%]: 47.90417
TimeStamp: 2022/01/18 18:53:23.276888, ElapsedTime[s]: 2919.087, Temperature[degC]: 20.33227, Humidity[%]: 47.89044
TimeStamp: 2022/01/18 18:53:24.610291, ElapsedTime[s]: 2920.421, Temperature[degC]: 20.35897, Humidity[%]: 47.89502
TimeStamp: 2022/01/18 18:53:25.943536, ElapsedTime[s]: 2921.754, Temperature[degC]: 20.33227, Humidity[%]: 47.89044
TimeStamp: 2022/01/18 18:53:27.276731, ElapsedTime[s]: 2923.088, Temperature[degC]: 20.33227, Humidity[%]: 47.89044
TimeStamp: 2022/01/18 18:53:28.608892, ElapsedTime[s]: 2924.419, Temperature[degC]: 20.33227, Humidity[%]: 47.86297
TimeStamp: 2022/01/18 18:53:29.943012, ElapsedTime[s]: 2925.753, Temperature[degC]: 20.31625, Humidity[%]: 47.90265
TimeStamp: 2022/01/18 18:53:31.276103, ElapsedTime[s]: 2927.087, Temperature[degC]: 20.33227, Humidity[%]: 47.90417
TimeStamp: 2022/01/18 18:53:32.608187, ElapsedTime[s]: 2928.422, Temperature[degC]: 20.34562, Humidity[%]: 47.87976
TimeStamp: 2022/01/18 18:53:33.944926, ElapsedTime[s]: 2929.756, Temperature[degC]: 20.31625, Humidity[%]: 47.93927
TimeStamp: 2022/01/18 18:53:35.278044, ElapsedTime[s]: 2931.088, Temperature[degC]: 20.33227, Humidity[%]: 47.87671
TimeStamp: 2022/01/18 18:53:36.609800, ElapsedTime[s]: 2932.421, Temperature[degC]: 20.31625, Humidity[%]: 47.88891
TimeStamp: 2022/01/18 18:53:37.944039, ElapsedTime[s]: 2933.754, Temperature[degC]: 20.30289, Humidity[%]: 47.87518
TimeStamp: 2022/01/18 18:53:39.276154, ElapsedTime[s]: 2935.087, Temperature[degC]: 20.33227, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:53:40.608561, ElapsedTime[s]: 2936.419, Temperature[degC]: 20.33227, Humidity[%]: 47.90417
TimeStamp: 2022/01/18 18:53:41.941078, ElapsedTime[s]: 2937.752, Temperature[degC]: 20.30289, Humidity[%]: 47.92553
TimeStamp: 2022/01/18 18:53:43.273779, ElapsedTime[s]: 2939.084, Temperature[degC]: 20.31625, Humidity[%]: 47.93927
TimeStamp: 2022/01/18 18:53:44.605170, ElapsedTime[s]: 2940.416, Temperature[degC]: 20.31625, Humidity[%]: 47.95453
TimeStamp: 2022/01/18 18:53:45.937662, ElapsedTime[s]: 2941.748, Temperature[degC]: 20.33227, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:53:47.269767, ElapsedTime[s]: 2943.081, Temperature[degC]: 20.33227, Humidity[%]: 47.90417
TimeStamp: 2022/01/18 18:53:48.602121, ElapsedTime[s]: 2944.412, Temperature[degC]: 20.34562, Humidity[%]: 47.95911
TimeStamp: 2022/01/18 18:53:49.933958, ElapsedTime[s]: 2945.745, Temperature[degC]: 20.33227, Humidity[%]: 47.90417
TimeStamp: 2022/01/18 18:53:51.270401, ElapsedTime[s]: 2947.081, Temperature[degC]: 20.31625, Humidity[%]: 47.96826
TimeStamp: 2022/01/18 18:53:52.601943, ElapsedTime[s]: 2948.413, Temperature[degC]: 20.33227, Humidity[%]: 47.95758
TimeStamp: 2022/01/18 18:53:53.935181, ElapsedTime[s]: 2949.746, Temperature[degC]: 20.31625, Humidity[%]: 47.93927
TimeStamp: 2022/01/18 18:53:55.267480, ElapsedTime[s]: 2951.078, Temperature[degC]: 20.33227, Humidity[%]: 47.94079
TimeStamp: 2022/01/18 18:53:56.600758, ElapsedTime[s]: 2952.411, Temperature[degC]: 20.33227, Humidity[%]: 47.93011
TimeStamp: 2022/01/18 18:53:57.933190, ElapsedTime[s]: 2953.744, Temperature[degC]: 20.33227, Humidity[%]: 47.91638
TimeStamp: 2022/01/18 18:53:59.266010, ElapsedTime[s]: 2955.076, Temperature[degC]: 20.34562, Humidity[%]: 47.94384
TimeStamp: 2022/01/18 18:54:00.598220, ElapsedTime[s]: 2956.41, Temperature[degC]: 20.34562, Humidity[%]: 47.90417
TimeStamp: 2022/01/18 18:54:01.932309, ElapsedTime[s]: 2957.749, Temperature[degC]: 20.31625, Humidity[%]: 47.92706
TimeStamp: 2022/01/18 18:54:03.270775, ElapsedTime[s]: 2959.087, Temperature[degC]: 20.33227, Humidity[%]: 47.95758
